meanFix,minFix,maxFix,varFix,stdFix,meanDis,minDis,maxDis,varDis,stdDisp,freqDisPerSec,number_of_blinks,blinkMean,blinkMin,blinkMax,blinkRate,xDir,yDir,fixDensPerBB,label,duration,participant_id
205.36,100,433,9684.073333333334,98.40768940145549,0.10199910861503113,0.028132367576909487,0.7704991009165072,0.027161167126434432,0.1648064535339391,2.5,53,914.4716981132076,33,1000,5.3,0.625,0.5,54.465489304339535,Search,10,13
141.57575757575756,100,367,3487.0018939393944,59.05084160229551,0.07034184099013846,0.028192251698880098,0.4746168697639784,0.007536493366747541,0.08681297925280264,3.3,63,936.031746031746,34,1000,6.3,0.5,0.34375,101.0549207388361,Search,10,13
166.625,100,333,4650.306451612903,68.19315546015527,0.1143588578380428,0.02892037695194342,0.9527824712628846,0.0340511051130253,0.18452941530559647,3.2,69,869.1739130434783,0,1000,6.9,0.5483870967741935,0.3870967741935484,93.1169443447508,Search,10,13
168.80645161290323,100,366,5173.96129032258,71.93025295605862,0.08699653420576399,0.028027402280823684,0.35811201390736075,0.008428551512419412,0.09180714303592838,3.1,55,915.0727272727273,33,1100,5.5,0.5333333333333333,0.43333333333333335,136.55537556852255,Search,10,13
141.32,100,234,2345.643333333334,48.43184214267855,0.09797466086095277,0.028209127726235766,0.6941373781431962,0.020910695154983106,0.1446053081839775,2.5,78,957.2435897435897,66,1000,7.8,0.375,0.625,23.236180837535162,Search,10,13
164.28571428571428,100,533,10942.35978835979,104.60573496878548,0.07268577129668283,0.02830394767889333,0.33722944273018346,0.005588955863195844,0.07475931957418984,2.8,66,946.969696969697,233,1000,6.6,0.4444444444444444,0.6296296296296297,51.29984047887714,Search,10,13
163.7941176470588,100,500,9111.441176470591,95.45386936353387,0.06355406442520013,0.029035901499796082,0.2950408982922097,0.003182251933374982,0.0564114521473697,3.4,32,626.0,0,2333,3.2,0.5757575757575758,0.45454545454545453,107.00356723866128,Search,10,13
288.9,100,1267,48795.334482758626,220.8966601892356,0.06217489911491477,0.018544243412429384,0.25038828847655825,0.0027711626503530806,0.05264183365302809,3.0,17,768.6470588235294,33,1667,1.7,0.6896551724137931,0.3793103448275862,141.91264769055016,Reading,10,13
332.15384615384613,100,1267,57012.05538461539,238.77197361628393,0.06173948433774989,0.028053365580484487,0.3402913480465291,0.006920598438899306,0.08319013426422213,2.6,7,1481.0,33,4134,0.7,0.8,0.36,116.46796538936165,Reading,10,13
321.0740740740741,100,733,22898.76353276353,151.3233740463235,0.06527741287343554,0.027982479919863832,0.4138898416430212,0.006122500152788333,0.07824640664457591,2.7,8,987.5,33,2700,0.8,0.8461538461538461,0.3076923076923077,129.16127483921466,Reading,10,13
349.32,100,834,51345.97666666666,226.596506298457,0.06164225748907128,0.009844819357857105,0.1579298712856503,0.0015134366679921882,0.03890291336124055,2.5,8,1450.0,567,2700,0.8,0.75,0.3333333333333333,110.13454875260342,Reading,10,13
317.22222222222223,100,1000,35391.256410256414,188.1256399597259,0.05441599068686117,0.02801790981169134,0.35798472025889566,0.004158762826824399,0.06448847049530947,2.7,10,1123.4,33,3800,1.0,0.8846153846153846,0.4230769230769231,117.74121234111807,Reading,10,13
297.3703703703704,100,733,27159.626780626786,164.80178027141207,0.04676112140310384,0.02379803431511341,0.11917073308066085,0.0006479895017238135,0.025455637916261566,2.7,16,626.9375,33,2267,1.6,0.7692307692307693,0.5,120.62560615679455,Reading,10,13
248.9375,100,700,26535.9314516129,162.89853115241064,0.06902493062258824,0.021976914574779953,0.7255992530766805,0.015168548837248557,0.12316066270221412,3.2,20,669.95,33,3600,2.0,0.45161290322580644,0.5161290322580645,137.2712141212147,Inspection,10,13
222.54054054054055,100,567,15551.366366366361,124.70511764304767,0.03834088271764083,0.02801685382200039,0.09573180350780362,0.00027692996037818304,0.016641212707557796,3.7,14,918.7857142857143,33,3167,1.4,0.4444444444444444,0.5,406.6528869514997,Inspection,10,13
281.64516129032256,100,800,39505.303225806456,198.75941040817779,0.044815365164729795,0.023656511355423588,0.17585651684447165,0.0008423117345870659,0.029022607301672016,3.1,14,816.7142857142857,200,2100,1.4,0.5333333333333333,0.7333333333333333,516.9577621361404,Inspection,10,13
297.67857142857144,100,800,27829.929894179895,166.82304964896156,0.04944722405907231,0.014705418629399739,0.16762929857205644,0.0010277627511074677,0.032058739075445056,2.8,23,665.4782608695652,33,2034,2.3,0.2962962962962963,0.5185185185185185,426.4794192935593,Inspection,10,13
193.94736842105263,100,400,7579.3485064011375,87.0594538599981,0.04639547853787549,0.02810851540029659,0.15861556015051917,0.0008652514358446022,0.029415156566719176,3.8,25,709.36,67,3467,2.5,0.5945945945945946,0.5405405405405406,279.0511313348245,Inspection,10,13
200.89473684210526,100,933,23386.096728307257,152.92513439035213,0.04194328858672664,0.02806947426205381,0.09482775471235577,0.00040045707668922274,0.020011423654733382,3.8,17,823.5882352941177,167,3066,1.7,0.43243243243243246,0.5135135135135135,126.11463499591702,Inspection,10,13
