meanFix,minFix,maxFix,varFix,stdFix,meanDis,minDis,maxDis,varDis,stdDisp,freqDisPerSec,number_of_blinks,blinkMean,blinkMin,blinkMax,blinkRate,xDir,yDir,fixDensPerBB,label,duration,participant_id
334.7307692307692,133,834,34966.12461538462,186.99231164779107,0.05321087911400021,0.017676505887563317,0.1271386599780001,0.0010531293509298467,0.032451954500921,2.6,10,976.7,0,8067,1.0,0.48,0.64,571.092732502543,Inspection,10,05
608.8666666666667,133,1600,248280.98095238098,498.2780157225291,0.04625495596234986,0.007893879118995441,0.12014520155032936,0.000959511218641094,0.030975978090144206,1.5,8,979.25,33,2900,0.8,0.5714285714285714,0.5,239.67393262640164,Inspection,10,05
454.5263157894737,100,1134,88258.15204678362,297.0827360295169,0.06269632591691408,0.026613328543892582,0.19323176074212423,0.002624447910191764,0.0512293657016341,1.9,24,722.1666666666666,33,5634,2.4,0.4444444444444444,0.5555555555555556,366.3642670939045,Inspection,10,05
394.2173913043478,100,1667,106257.08695652173,325.9709909739235,0.04783027626889681,0.02014411913291477,0.10361490760978509,0.000560810446807614,0.02368143675556055,2.3,4,608.25,33,2234,0.4,0.5454545454545454,0.5909090909090909,631.1919917236129,Inspection,10,05
335.96153846153845,100,767,33868.518461538464,184.03401441455998,0.035399357774151076,0.008413620570840871,0.071425853594372,0.00017421868589966027,0.01319919262302283,2.6,21,658.7619047619048,33,6034,2.1,0.64,0.44,1550.1250739282966,Inspection,10,05
413.72727272727275,100,1401,98507.54112554115,313.85911031152364,0.0368239251561235,0.028076400495347476,0.07990195557980731,0.00024185729556242122,0.015551761815383529,2.2,13,1041.3076923076924,33,3867,1.3,0.47619047619047616,0.6190476190476191,1385.5195485125844,Inspection,10,05
385.5652173913044,100,966,58140.8932806324,241.12422790054177,0.047611997558758265,0.02330321138982273,0.3647138421346147,0.004842964256940688,0.06959140936164958,2.3,30,546.7333333333333,33,2901,3.0,0.7272727272727273,0.5454545454545454,111.00984417729651,Reading,10,05
477.36842105263156,100,1134,104122.46783625732,322.680132385397,0.03975272811434196,0.01842161746218322,0.14980771856815375,0.0008518222361027602,0.02918599383441928,1.9,16,751.8125,33,3134,1.6,0.8333333333333334,0.5555555555555556,86.88209754030306,Reading,10,05
369.72727272727275,100,700,35707.731601731604,188.9648951570942,0.09053511326843129,0.028172506503511222,0.40200824462925844,0.015186151353981773,0.12323210358499027,2.2,28,551.3214285714286,33,1866,2.8,0.7142857142857143,0.5714285714285714,106.47787043194357,Reading,10,05
314.77777777777777,100,1100,48394.717948717946,219.9879950104504,0.035699612678054556,0.010002465376405919,0.1125158739138028,0.0003739284391102447,0.01933722935454417,2.7,16,695.9375,0,3033,1.6,0.7307692307692307,0.46153846153846156,123.26362615792276,Reading,10,05
385.4347826086956,100,1333,76606.62055335967,276.77901031935147,0.07909020429189981,0.028019406951246873,0.3223883484747093,0.00647484572882478,0.08046642609700508,2.3,22,625.8636363636364,33,2933,2.2,0.6818181818181818,0.6818181818181818,95.48138893372362,Reading,10,05
349.48,100,1000,52957.26,230.1244445946584,0.04870351878450235,0.0055849519601179854,0.31008182013120866,0.003336032764945899,0.057758399951400134,2.5,12,1052.8333333333333,33,5034,1.2,0.7916666666666666,0.75,132.4464776525739,Reading,10,05
194.46666666666667,100,767,20240.464367816086,142.26898596607796,0.10689369360367065,0.019542757691229925,0.42330845591698,0.010266618274423963,0.1013243222253372,3.0,58,922.9310344827586,0,1000,5.8,0.4827586206896552,0.5172413793103449,42.59810741720519,Search,10,05
191.87878787878788,100,466,10552.98484848485,102.72772190837705,0.07777193231931484,0.02904917099959442,0.28990786210661457,0.003505383443578071,0.059206278751312104,3.3,47,480.74468085106383,33,2067,4.7,0.4375,0.53125,77.0408703666276,Search,10,05
286.3333333333333,100,600,28299.384615384617,168.2242093617462,0.05143895391062861,0.012556815398630383,0.3847933884033811,0.005300943916705387,0.07280758145073483,2.7,28,510.5,33,3433,2.8,0.5,0.5769230769230769,121.83292073667138,Search,10,05
256.8888888888889,100,1033,58533.33333333333,241.93663082165406,0.052473488435704006,0.028141539187366543,0.15161659683097004,0.0013553260117532369,0.03681475263740389,2.7,36,630.3333333333334,33,2501,3.6,0.5769230769230769,0.5384615384615384,58.80536764941617,Search,10,05
206.8235294117647,100,767,20727.24064171123,143.969582348881,0.07224989363334812,0.011256397773765227,0.3156023623464294,0.0051374682237260525,0.07167613426884888,3.4,38,496.55263157894734,33,2467,3.8,0.6363636363636364,0.5757575757575758,123.3043332699316,Search,10,05
209.25,100,634,18731.85,136.86434890065416,0.050000208392990665,0.02794952123024141,0.2057842995049373,0.00218851283802206,0.04678154377553246,3.6,7,1428.5714285714287,33,4234,0.7,0.6285714285714286,0.6857142857142857,118.70591167640481,Search,10,05
