meanFix,minFix,maxFix,varFix,stdFix,meanDis,minDis,maxDis,varDis,stdDisp,freqDisPerSec,number_of_blinks,blinkMean,blinkMin,blinkMax,blinkRate,xDir,yDir,fixDensPerBB,label,duration,participant_id
167.7941176470588,100,400,7101.198752228164,84.26861071732561,0.07596787150388533,0.028410467767830766,0.3266428877365955,0.005029048693593194,0.07091578592664113,3.4,39,555.5641025641025,33,3333,3.9,0.45454545454545453,0.5454545454545454,61.60697606709461,Search,10,04
223.6451612903226,100,733,24220.903225806447,155.63066287144846,0.05043538209619035,0.02416145371102758,0.13718309784558128,0.0009684527264945004,0.03111997311204655,3.1,16,687.625,33,2900,1.6,0.6,0.5666666666666667,78.25430103308804,Search,10,04
162.0344827586207,100,400,6961.963054187193,83.43837878450894,0.07043035183763163,0.028866344670022217,0.250532797607927,0.0037042244342033828,0.06086234003226776,2.9,17,1156.8235294117646,33,4734,1.7,0.6428571428571429,0.5,81.11970522701377,Search,10,04
151.54545454545453,100,634,11124.755681818182,105.47395736302958,0.0707957512221582,0.0279305198133329,0.3886142216851919,0.004980080885624886,0.07056968815025957,3.3,32,707.28125,33,4734,3.2,0.5625,0.65625,55.800574525556065,Search,10,04
179.0,100,667,15579.621621621622,124.81835450614473,0.04618209616140147,0.02798154586131558,0.16808763864687343,0.0009101044350073479,0.030167937201727064,3.8,17,762.9411764705883,33,4500,1.7,0.6486486486486487,0.4594594594594595,256.62023461854767,Search,10,04
168.7741935483871,100,334,6069.647311827957,77.90794126292876,0.08933965464913013,0.017902227638593695,0.5259374285708964,0.009680365898155937,0.09838885047684995,3.1,38,927.1578947368421,33,4333,3.8,0.5333333333333333,0.4666666666666667,73.12956400901275,Search,10,04
318.6296296296296,133,867,24568.780626780626,156.74431609082552,0.049923615456567844,0.028080955485258623,0.17147428827092875,0.0012731448628843895,0.03568115557103482,2.7,1,5100.0,5100,5100,0.1,0.8076923076923077,0.4230769230769231,123.35322164178821,Reading,10,04
267.5625,100,666,21512.576612903227,146.6716626104144,0.05733569020977762,0.0032801942140793503,0.1769689925201963,0.0015034388124356007,0.0387742029245683,3.2,0,0,0,0,0,0.7096774193548387,0.3870967741935484,151.65042369308577,Reading,10,04
275.53333333333336,100,667,20382.39540229885,142.76692685036983,0.0543190874296122,0.027943818507958136,0.12132004521756706,0.0006321898844366307,0.02514338649499368,3.0,8,1345.75,33,7633,0.8,0.7586206896551724,0.4827586206896552,144.83362918530955,Reading,10,04
361.44,100,1467,76909.67333333334,277.32593339486544,0.048414670163545316,0.020035998483001555,0.11538696283809258,0.000766653814858954,0.027688514132379043,2.5,9,1059.4444444444443,34,5766,0.9,0.7916666666666666,0.4583333333333333,118.41501760397439,Reading,10,04
267.7741935483871,100,533,15782.580645161292,125.628741318065,0.05348365699187416,0.01970048226351159,0.2557385653779542,0.0025807223081076073,0.05080081011270989,3.1,9,859.5555555555555,34,4700,0.9,0.7666666666666667,0.36666666666666664,137.74388665970895,Reading,10,04
252.5151515151515,100,633,14841.570075757576,121.82598276130415,0.054010115625654054,0.028654830805663705,0.14124464781361942,0.0008732813365823721,0.029551333922216982,3.3,16,731.0,33,3533,1.6,0.71875,0.40625,167.41975038284448,Reading,10,04
275.8965517241379,100,700,22480.953201970442,149.93649723122934,0.05790185093417739,0.008568069448414388,0.15906205717400937,0.0013918264070642422,0.03730718975029133,2.9,9,781.4444444444445,33,5233,0.9,0.6071428571428571,0.5,506.21048258048995,Inspection,10,04
248.4848484848485,100,1033,46398.132575757576,215.40225759206325,0.04791418326937014,0.027960926893672456,0.10503844030995094,0.0005636722804846333,0.02374178343100268,3.3,7,947.5714285714286,33,5933,0.7,0.5,0.625,245.57061966435876,Inspection,10,04
202.60526315789474,100,466,8474.894025604552,92.05918762190198,0.053007125244949105,0.027955998961080853,0.17122276707544135,0.0010355273253015377,0.03217961039698178,3.8,12,841.9166666666666,34,5700,1.2,0.4864864864864865,0.5945945945945946,486.49919664131625,Inspection,10,04
210.5,100,533,11337.225806451614,106.47640962415859,0.06033013198286843,0.02817694132494203,0.16968929509535757,0.0019687086608895818,0.04437013253180096,3.2,25,527.76,33,2900,2.5,0.4838709677419355,0.4838709677419355,381.81487347907927,Inspection,10,04
169.85714285714286,100,633,8488.905923344948,92.13525884993729,0.0518744048355814,0.011113160770793757,0.15392644793520752,0.0011170221063306312,0.03342188065221093,4.2,23,706.1739130434783,33,4333,2.3,0.5365853658536586,0.5365853658536586,572.3099287187983,Inspection,10,04
184.58536585365854,100,634,11070.998780487804,105.2188138142975,0.059309936891905765,0.022881978834489516,0.2047445030011599,0.0023455180570095546,0.04843054879938441,4.1,15,962.2,33,8534,1.5,0.6,0.475,745.0782619666237,Inspection,10,04
